return_id,order_id,seller_id,return_date,return_reason
RET-0016822,ORD-0090649,MNT-0169,2023-10-15,size issue
RET-0016823,ORD-0090655,MNT-0169,2023-10-16,damaged
RET-0016824,ORD-0090664,MNT-0169,2023-11-21,damaged
RET-0016825,ORD-0090666,MNT-0169,2023-11-25,quality issue
RET-0016826,ORD-0090668,MNT-0169,2023-11-22,wrong item
RET-0016827,ORD-0090669,MNT-0169,2023-11-23,wrong item
RET-0016828,ORD-0090680,MNT-0169,2023-11-20,size issue
RET-0016829,ORD-0090685,MNT-0169,2023-11-16,size issue
RET-0016830,ORD-0090686,MNT-0169,2023-11-17,size issue
RET-0016831,ORD-0090688,MNT-0169,2023-11-20,quality issue
RET-0016832,ORD-0090689,MNT-0169,2023-12-09,changed mind
RET-0016833,ORD-0090693,MNT-0169,2023-11-26,size issue
RET-0016834,ORD-0090723,MNT-0169,2023-11-27,quality issue
RET-0016835,ORD-0090726,MNT-0169,2023-11-09,quality issue
RET-0016836,ORD-0090729,MNT-0169,2023-11-22,size issue
RET-0016837,ORD-0090730,MNT-0169,2023-11-21,size issue
RET-0016838,ORD-0090731,MNT-0169,2023-11-12,size issue
RET-0016839,ORD-0090742,MNT-0169,2023-12-17,quality issue
RET-0016840,ORD-0090743,MNT-0169,2023-12-26,size issue
RET-0016841,ORD-0090750,MNT-0169,2023-12-23,damaged
RET-0016842,ORD-0090756,MNT-0169,2024-01-11,size issue
RET-0016843,ORD-0090758,MNT-0169,2024-01-02,size issue
RET-0016844,ORD-0090766,MNT-0169,2023-12-23,changed mind
RET-0016845,ORD-0090769,MNT-0169,2023-12-29,size issue
RET-0016846,ORD-0090771,MNT-0169,2023-12-26,size issue
RET-0016847,ORD-0090786,MNT-0169,2023-12-12,quality issue
RET-0016848,ORD-0090791,MNT-0169,2023-12-28,changed mind
RET-0016849,ORD-0090805,MNT-0169,2024-01-16,changed mind
RET-0016850,ORD-0090807,MNT-0169,2024-02-10,changed mind
RET-0016851,ORD-0090814,MNT-0169,2024-02-04,wrong item
RET-0016852,ORD-0090818,MNT-0169,2024-01-20,size issue
RET-0016853,ORD-0090819,MNT-0169,2024-02-04,size issue
RET-0016854,ORD-0090823,MNT-0169,2024-01-24,damaged
RET-0016855,ORD-0090824,MNT-0169,2024-01-15,size issue
RET-0016856,ORD-0090825,MNT-0169,2024-02-03,size issue
RET-0016857,ORD-0090826,MNT-0169,2024-01-15,wrong item
RET-0016858,ORD-0090833,MNT-0169,2024-01-11,wrong item
RET-0016859,ORD-0090838,MNT-0169,2024-02-03,quality issue
RET-0016860,ORD-0090843,MNT-0169,2024-02-07,size issue
RET-0016861,ORD-0090844,MNT-0169,2024-03-06,size issue
RET-0016862,ORD-0090852,MNT-0169,2024-03-05,changed mind
RET-0016863,ORD-0090856,MNT-0169,2024-03-03,size issue
RET-0016864,ORD-0090862,MNT-0169,2024-03-10,quality issue
RET-0016865,ORD-0090867,MNT-0169,2024-03-05,quality issue
RET-0016866,ORD-0090885,MNT-0169,2024-03-21,wrong item
RET-0016867,ORD-0090888,MNT-0169,2024-04-07,size issue
RET-0016868,ORD-0090889,MNT-0169,2024-03-09,size issue
RET-0016869,ORD-0090890,MNT-0169,2024-04-03,changed mind
RET-0016870,ORD-0090895,MNT-0169,2024-04-06,wrong item
RET-0016871,ORD-0090909,MNT-0169,2024-03-17,size issue
RET-0016872,ORD-0090910,MNT-0169,2024-03-19,changed mind
RET-0016873,ORD-0090916,MNT-0169,2024-05-06,wrong item
RET-0016874,ORD-0090940,MNT-0169,2024-05-01,wrong item
RET-0016875,ORD-0090945,MNT-0169,2024-04-28,wrong item
RET-0016876,ORD-0090946,MNT-0169,2024-04-22,changed mind
RET-0016877,ORD-0090953,MNT-0169,2024-04-22,size issue
RET-0016878,ORD-0090958,MNT-0169,2024-06-01,changed mind
RET-0016879,ORD-0090961,MNT-0169,2024-05-16,wrong item
RET-0016880,ORD-0090964,MNT-0169,2024-06-09,wrong item
RET-0016881,ORD-0090969,MNT-0169,2024-06-03,changed mind
RET-0016882,ORD-0090979,MNT-0169,2024-05-15,wrong item
RET-0016883,ORD-0090986,MNT-0169,2024-05-15,size issue
RET-0016884,ORD-0091012,MNT-0169,2024-07-08,quality issue
RET-0016885,ORD-0091022,MNT-0169,2024-06-09,size issue
RET-0016886,ORD-0091024,MNT-0169,2024-06-29,size issue
RET-0016887,ORD-0091027,MNT-0169,2024-06-13,size issue
RET-0016888,ORD-0091044,MNT-0169,2024-06-26,size issue
RET-0016889,ORD-0091048,MNT-0169,2024-06-23,changed mind
RET-0016890,ORD-0091050,MNT-0169,2024-06-26,size issue
RET-0016891,ORD-0091053,MNT-0169,2024-06-14,size issue
RET-0016892,ORD-0091058,MNT-0169,2024-07-07,size issue
RET-0016893,ORD-0091071,MNT-0170,2023-12-25,damaged
RET-0016894,ORD-0091075,MNT-0170,2023-12-24,size issue
RET-0016895,ORD-0091077,MNT-0170,2023-12-18,quality issue
RET-0016896,ORD-0091080,MNT-0170,2023-12-31,changed mind
RET-0016897,ORD-0091106,MNT-0170,2024-01-18,size issue
RET-0016898,ORD-0091107,MNT-0170,2024-01-28,quality issue
RET-0016899,ORD-0091113,MNT-0170,2024-01-07,size issue
RET-0016900,ORD-0091144,MNT-0170,2024-02-28,changed mind
RET-0016901,ORD-0091158,MNT-0170,2024-03-27,changed mind
RET-0016902,ORD-0091163,MNT-0170,2024-03-20,quality issue
RET-0016903,ORD-0091170,MNT-0170,2024-03-30,size issue
RET-0016904,ORD-0091172,MNT-0170,2024-03-12,size issue
RET-0016905,ORD-0091174,MNT-0170,2024-04-03,damaged
RET-0016906,ORD-0091215,MNT-0170,2024-05-26,wrong item
RET-0016907,ORD-0091217,MNT-0170,2024-05-25,size issue
RET-0016908,ORD-0091221,MNT-0170,2024-06-02,quality issue
RET-0016909,ORD-0091254,MNT-0170,2024-06-22,size issue
RET-0016910,ORD-0091258,MNT-0171,2023-08-28,size issue
RET-0016911,ORD-0091259,MNT-0171,2023-08-28,damaged
RET-0016912,ORD-0091265,MNT-0171,2023-08-23,quality issue
RET-0016913,ORD-0091266,MNT-0171,2023-09-01,size issue
RET-0016914,ORD-0091270,MNT-0171,2023-08-24,damaged
RET-0016915,ORD-0091271,MNT-0171,2023-08-30,size issue
RET-0016916,ORD-0091273,MNT-0171,2023-08-26,size issue
RET-0016917,ORD-0091286,MNT-0171,2023-08-10,quality issue
RET-0016918,ORD-0091293,MNT-0171,2023-08-15,quality issue
RET-0016919,ORD-0091295,MNT-0171,2023-08-09,changed mind
RET-0016920,ORD-0091298,MNT-0171,2023-08-29,size issue
RET-0016921,ORD-0091308,MNT-0171,2023-09-13,size issue
RET-0016922,ORD-0091319,MNT-0171,2023-09-24,changed mind
RET-0016923,ORD-0091321,MNT-0171,2023-09-10,changed mind
RET-0016924,ORD-0091335,MNT-0171,2023-09-11,quality issue
RET-0016925,ORD-0091336,MNT-0171,2023-10-04,changed mind
RET-0016926,ORD-0091338,MNT-0171,2023-09-13,changed mind
RET-0016927,ORD-0091342,MNT-0171,2023-09-25,wrong item
RET-0016928,ORD-0091346,MNT-0171,2023-10-08,wrong item
RET-0016929,ORD-0091351,MNT-0171,2023-10-23,changed mind
RET-0016930,ORD-0091353,MNT-0171,2023-10-20,wrong item
RET-0016931,ORD-0091356,MNT-0171,2023-10-24,size issue
RET-0016932,ORD-0091373,MNT-0171,2023-10-11,size issue
RET-0016933,ORD-0091387,MNT-0171,2023-10-19,size issue
RET-0016934,ORD-0091388,MNT-0171,2023-10-13,wrong item
RET-0016935,ORD-0091396,MNT-0171,2023-10-15,changed mind
RET-0016936,ORD-0091400,MNT-0171,2023-11-06,size issue
RET-0016937,ORD-0091406,MNT-0171,2023-10-28,size issue
RET-0016938,ORD-0091408,MNT-0171,2023-10-28,size issue
RET-0016939,ORD-0091428,MNT-0171,2023-11-20,damaged
RET-0016940,ORD-0091429,MNT-0171,2023-11-24,size issue
RET-0016941,ORD-0091435,MNT-0171,2023-11-17,changed mind
RET-0016942,ORD-0091438,MNT-0171,2023-11-16,size issue
RET-0016943,ORD-0091441,MNT-0171,2023-12-07,size issue
RET-0016944,ORD-0091444,MNT-0171,2023-11-23,size issue
RET-0016945,ORD-0091452,MNT-0171,2023-11-15,changed mind
RET-0016946,ORD-0091454,MNT-0171,2023-12-05,quality issue
RET-0016947,ORD-0091462,MNT-0171,2023-11-17,size issue
RET-0016948,ORD-0091467,MNT-0171,2023-11-21,size issue
RET-0016949,ORD-0091472,MNT-0171,2023-11-24,quality issue
RET-0016950,ORD-0091475,MNT-0171,2023-11-16,size issue
RET-0016951,ORD-0091480,MNT-0171,2023-11-26,wrong item
RET-0016952,ORD-0091484,MNT-0171,2023-12-02,changed mind
RET-0016953,ORD-0091485,MNT-0171,2023-11-15,size issue
RET-0016954,ORD-0091489,MNT-0171,2023-11-19,quality issue
RET-0016955,ORD-0091495,MNT-0171,2023-11-23,damaged
RET-0016956,ORD-0091497,MNT-0171,2023-12-22,size issue
RET-0016957,ORD-0091499,MNT-0171,2024-01-03,changed mind
RET-0016958,ORD-0091506,MNT-0171,2023-12-24,size issue
RET-0016959,ORD-0091511,MNT-0171,2023-12-27,size issue
RET-0016960,ORD-0091516,MNT-0171,2023-12-21,size issue
RET-0016961,ORD-0091522,MNT-0171,2023-12-27,size issue
RET-0016962,ORD-0091533,MNT-0171,2023-12-08,damaged
RET-0016963,ORD-0091546,MNT-0171,2023-12-27,changed mind
RET-0016964,ORD-0091547,MNT-0171,2024-01-04,quality issue
RET-0016965,ORD-0091548,MNT-0171,2024-01-05,changed mind
RET-0016966,ORD-0091551,MNT-0171,2023-12-30,size issue
RET-0016967,ORD-0091552,MNT-0171,2024-01-06,damaged
RET-0016968,ORD-0091553,MNT-0171,2023-12-18,changed mind
RET-0016969,ORD-0091563,MNT-0171,2023-12-10,size issue
RET-0016970,ORD-0091566,MNT-0171,2024-01-15,changed mind
RET-0016971,ORD-0091570,MNT-0171,2024-01-30,changed mind
RET-0016972,ORD-0091575,MNT-0171,2024-01-23,quality issue
RET-0016973,ORD-0091576,MNT-0171,2024-01-17,size issue
RET-0016974,ORD-0091579,MNT-0171,2024-01-24,quality issue
RET-0016975,ORD-0091580,MNT-0171,2024-02-07,size issue
RET-0016976,ORD-0091584,MNT-0171,2024-01-17,damaged
RET-0016977,ORD-0091586,MNT-0171,2024-01-17,wrong item
RET-0016978,ORD-0091593,MNT-0171,2024-01-07,size issue
RET-0016979,ORD-0091600,MNT-0171,2024-02-15,size issue
RET-0016980,ORD-0091603,MNT-0171,2024-02-12,quality issue
RET-0016981,ORD-0091605,MNT-0171,2024-02-12,changed mind
RET-0016982,ORD-0091610,MNT-0171,2024-02-16,damaged
RET-0016983,ORD-0091611,MNT-0171,2024-02-15,quality issue
RET-0016984,ORD-0091613,MNT-0171,2024-02-21,size issue
RET-0016985,ORD-0091614,MNT-0171,2024-02-07,quality issue
RET-0016986,ORD-0091615,MNT-0171,2024-02-29,wrong item
RET-0016987,ORD-0091616,MNT-0171,2024-02-25,quality issue
RET-0016988,ORD-0091618,MNT-0171,2024-02-13,quality issue
RET-0016989,ORD-0091626,MNT-0171,2024-02-29,size issue
RET-0016990,ORD-0091640,MNT-0171,2024-02-29,changed mind
RET-0016991,ORD-0091646,MNT-0171,2024-03-30,size issue
RET-0016992,ORD-0091650,MNT-0171,2024-04-01,size issue
RET-0016993,ORD-0091664,MNT-0171,2024-04-05,damaged
RET-0016994,ORD-0091667,MNT-0171,2024-04-04,size issue
RET-0016995,ORD-0091674,MNT-0171,2024-04-02,changed mind
RET-0016996,ORD-0091683,MNT-0171,2024-04-06,size issue
RET-0016997,ORD-0091690,MNT-0171,2024-05-07,changed mind
RET-0016998,ORD-0091691,MNT-0171,2024-04-16,size issue
RET-0016999,ORD-0091699,MNT-0171,2024-05-02,quality issue
RET-0017000,ORD-0091705,MNT-0171,2024-04-29,wrong item
RET-0017001,ORD-0091706,MNT-0171,2024-04-20,quality issue
RET-0017002,ORD-0091708,MNT-0171,2024-05-05,size issue
RET-0017003,ORD-0091710,MNT-0171,2024-04-16,size issue
RET-0017004,ORD-0091711,MNT-0171,2024-04-09,size issue
RET-0017005,ORD-0091728,MNT-0171,2024-04-24,size issue
RET-0017006,ORD-0091729,MNT-0171,2024-04-20,quality issue
RET-0017007,ORD-0091733,MNT-0171,2024-05-18,changed mind
RET-0017008,ORD-0091739,MNT-0171,2024-05-11,changed mind
RET-0017009,ORD-0091742,MNT-0171,2024-05-18,wrong item
RET-0017010,ORD-0091748,MNT-0171,2024-05-28,quality issue
RET-0017011,ORD-0091755,MNT-0171,2024-05-24,changed mind
RET-0017012,ORD-0091762,MNT-0171,2024-06-02,changed mind
RET-0017013,ORD-0091765,MNT-0171,2024-05-29,damaged
RET-0017014,ORD-0091772,MNT-0171,2024-05-29,size issue
RET-0017015,ORD-0091774,MNT-0171,2024-06-03,size issue
RET-0017016,ORD-0091775,MNT-0171,2024-05-17,wrong item
RET-0017017,ORD-0091783,MNT-0171,2024-05-15,changed mind
RET-0017018,ORD-0091784,MNT-0171,2024-06-07,size issue
RET-0017019,ORD-0091787,MNT-0171,2024-05-26,size issue
RET-0017020,ORD-0091789,MNT-0171,2024-06-04,changed mind
RET-0017021,ORD-0091797,MNT-0171,2024-06-11,quality issue
RET-0017022,ORD-0091798,MNT-0171,2024-06-16,changed mind
RET-0017023,ORD-0091807,MNT-0171,2024-07-04,changed mind
RET-0017024,ORD-0091808,MNT-0171,2024-06-13,changed mind
RET-0017025,ORD-0091809,MNT-0171,2024-06-19,quality issue
RET-0017026,ORD-0091811,MNT-0171,2024-06-18,changed mind
RET-0017027,ORD-0091819,MNT-0171,2024-07-09,wrong item
RET-0017028,ORD-0091823,MNT-0171,2024-07-06,wrong item
RET-0017029,ORD-0091827,MNT-0171,2024-06-26,size issue
RET-0017030,ORD-0091836,MNT-0171,2024-06-30,size issue
RET-0017031,ORD-0091838,MNT-0171,2024-07-07,quality issue
RET-0017032,ORD-0091839,MNT-0171,2024-06-17,quality issue
RET-0017033,ORD-0091846,MNT-0171,2024-06-22,size issue
RET-0017034,ORD-0091854,MNT-0172,2023-09-07,damaged
RET-0017035,ORD-0091856,MNT-0172,2023-09-15,size issue
RET-0017036,ORD-0091859,MNT-0172,2023-09-19,damaged
RET-0017037,ORD-0091862,MNT-0172,2023-09-16,changed mind
RET-0017038,ORD-0091863,MNT-0172,2023-09-24,quality issue
RET-0017039,ORD-0091865,MNT-0172,2023-09-11,quality issue
RET-0017040,ORD-0091873,MNT-0172,2023-09-21,changed mind
RET-0017041,ORD-0091877,MNT-0172,2023-10-01,size issue
RET-0017042,ORD-0091906,MNT-0172,2023-11-02,size issue
RET-0017043,ORD-0091914,MNT-0172,2023-11-01,wrong item
RET-0017044,ORD-0091918,MNT-0172,2023-10-23,changed mind
RET-0017045,ORD-0091938,MNT-0172,2023-11-02,size issue
RET-0017046,ORD-0091941,MNT-0172,2023-10-21,damaged
RET-0017047,ORD-0091949,MNT-0172,2023-12-03,size issue
RET-0017048,ORD-0091954,MNT-0172,2023-11-20,size issue
RET-0017049,ORD-0091956,MNT-0172,2023-11-20,wrong item
RET-0017050,ORD-0091972,MNT-0172,2023-12-02,changed mind
RET-0017051,ORD-0091976,MNT-0172,2023-11-21,size issue
RET-0017052,ORD-0091988,MNT-0172,2023-11-14,size issue
RET-0017053,ORD-0091990,MNT-0172,2023-11-29,changed mind
RET-0017054,ORD-0091995,MNT-0172,2023-11-12,wrong item
RET-0017055,ORD-0092032,MNT-0172,2023-12-28,changed mind
RET-0017056,ORD-0092035,MNT-0172,2023-12-23,size issue
RET-0017057,ORD-0092038,MNT-0172,2023-12-19,damaged
RET-0017058,ORD-0092041,MNT-0172,2024-01-05,changed mind
RET-0017059,ORD-0092045,MNT-0172,2023-12-15,damaged
RET-0017060,ORD-0092048,MNT-0172,2023-12-28,size issue
RET-0017061,ORD-0092061,MNT-0172,2024-01-22,size issue
RET-0017062,ORD-0092072,MNT-0172,2024-01-18,quality issue
RET-0017063,ORD-0092082,MNT-0172,2024-01-17,changed mind
RET-0017064,ORD-0092087,MNT-0172,2024-01-18,size issue
RET-0017065,ORD-0092097,MNT-0172,2024-01-10,damaged
RET-0017066,ORD-0092112,MNT-0172,2024-02-19,changed mind
RET-0017067,ORD-0092116,MNT-0172,2024-02-23,changed mind
RET-0017068,ORD-0092124,MNT-0172,2024-02-28,size issue
RET-0017069,ORD-0092137,MNT-0172,2024-04-03,changed mind
RET-0017070,ORD-0092149,MNT-0172,2024-04-04,size issue
RET-0017071,ORD-0092150,MNT-0172,2024-03-16,size issue
RET-0017072,ORD-0092153,MNT-0172,2024-03-09,size issue
RET-0017073,ORD-0092163,MNT-0172,2024-04-07,wrong item
RET-0017074,ORD-0092164,MNT-0172,2024-04-14,wrong item
RET-0017075,ORD-0092165,MNT-0172,2024-03-23,size issue
RET-0017076,ORD-0092167,MNT-0172,2024-03-30,wrong item
RET-0017077,ORD-0092169,MNT-0172,2024-03-15,size issue
RET-0017078,ORD-0092170,MNT-0172,2024-03-22,damaged
RET-0017079,ORD-0092171,MNT-0172,2024-03-19,size issue
RET-0017080,ORD-0092173,MNT-0172,2024-04-25,wrong item
RET-0017081,ORD-0092176,MNT-0172,2024-04-17,quality issue
RET-0017082,ORD-0092182,MNT-0172,2024-04-14,size issue
RET-0017083,ORD-0092187,MNT-0172,2024-04-24,size issue
RET-0017084,ORD-0092191,MNT-0172,2024-04-30,size issue
RET-0017085,ORD-0092201,MNT-0172,2024-04-24,damaged
RET-0017086,ORD-0092208,MNT-0172,2024-04-25,changed mind
RET-0017087,ORD-0092210,MNT-0172,2024-04-11,quality issue
RET-0017088,ORD-0092215,MNT-0172,2024-04-18,size issue
RET-0017089,ORD-0092216,MNT-0172,2024-04-26,wrong item
RET-0017090,ORD-0092224,MNT-0172,2024-05-01,wrong item
RET-0017091,ORD-0092229,MNT-0172,2024-05-01,quality issue
RET-0017092,ORD-0092230,MNT-0172,2024-05-04,changed mind
RET-0017093,ORD-0092236,MNT-0172,2024-05-11,size issue
RET-0017094,ORD-0092237,MNT-0172,2024-05-12,damaged
RET-0017095,ORD-0092242,MNT-0172,2024-05-13,damaged
RET-0017096,ORD-0092243,MNT-0172,2024-05-17,quality issue
RET-0017097,ORD-0092245,MNT-0172,2024-05-22,size issue
RET-0017098,ORD-0092248,MNT-0172,2024-06-12,changed mind
RET-0017099,ORD-0092256,MNT-0172,2024-05-21,changed mind
RET-0017100,ORD-0092262,MNT-0172,2024-06-04,wrong item
RET-0017101,ORD-0092264,MNT-0172,2024-05-29,size issue
RET-0017102,ORD-0092267,MNT-0172,2024-05-31,wrong item
RET-0017103,ORD-0092280,MNT-0172,2024-05-20,changed mind
RET-0017104,ORD-0092287,MNT-0172,2024-06-06,changed mind
RET-0017105,ORD-0092289,MNT-0172,2024-07-03,wrong item
RET-0017106,ORD-0092296,MNT-0172,2024-07-07,quality issue
RET-0017107,ORD-0092311,MNT-0172,2024-06-19,quality issue
RET-0017108,ORD-0092314,MNT-0172,2024-06-17,quality issue
RET-0017109,ORD-0092317,MNT-0172,2024-06-19,damaged
RET-0017110,ORD-0092319,MNT-0172,2024-06-20,size issue
RET-0017111,ORD-0092320,MNT-0172,2024-06-09,wrong item
RET-0017112,ORD-0092322,MNT-0172,2024-06-26,quality issue
RET-0017113,ORD-0092333,MNT-0172,2024-06-28,size issue
RET-0017114,ORD-0092336,MNT-0173,2023-09-24,size issue
RET-0017115,ORD-0092350,MNT-0173,2023-10-02,changed mind
RET-0017116,ORD-0092351,MNT-0173,2023-09-21,size issue
RET-0017117,ORD-0092353,MNT-0173,2023-09-13,quality issue
RET-0017118,ORD-0092354,MNT-0173,2023-10-06,size issue
RET-0017119,ORD-0092355,MNT-0173,2023-09-25,size issue
RET-0017120,ORD-0092368,MNT-0173,2023-10-27,quality issue
RET-0017121,ORD-0092369,MNT-0173,2023-10-17,damaged
RET-0017122,ORD-0092375,MNT-0173,2023-11-16,size issue
RET-0017123,ORD-0092381,MNT-0173,2023-11-12,changed mind
RET-0017124,ORD-0092383,MNT-0173,2023-11-23,wrong item
RET-0017125,ORD-0092387,MNT-0173,2023-12-01,size issue
RET-0017126,ORD-0092389,MNT-0173,2023-11-21,size issue
RET-0017127,ORD-0092393,MNT-0173,2023-11-26,quality issue
RET-0017128,ORD-0092394,MNT-0173,2023-11-21,quality issue
RET-0017129,ORD-0092396,MNT-0173,2023-12-03,size issue
RET-0017130,ORD-0092401,MNT-0173,2024-01-07,quality issue
RET-0017131,ORD-0092404,MNT-0173,2024-01-09,changed mind
RET-0017132,ORD-0092406,MNT-0173,2023-12-23,changed mind
RET-0017133,ORD-0092413,MNT-0173,2024-01-05,quality issue
RET-0017134,ORD-0092417,MNT-0173,2023-12-29,size issue
RET-0017135,ORD-0092419,MNT-0173,2023-12-09,wrong item
RET-0017136,ORD-0092421,MNT-0173,2024-01-01,size issue
RET-0017137,ORD-0092425,MNT-0173,2024-01-18,quality issue
RET-0017138,ORD-0092426,MNT-0173,2024-01-28,quality issue
RET-0017139,ORD-0092430,MNT-0173,2024-01-30,size issue
RET-0017140,ORD-0092432,MNT-0173,2024-01-31,size issue
RET-0017141,ORD-0092435,MNT-0173,2024-01-05,wrong item
RET-0017142,ORD-0092443,MNT-0173,2024-03-05,quality issue
RET-0017143,ORD-0092444,MNT-0173,2024-02-25,size issue
RET-0017144,ORD-0092447,MNT-0173,2024-02-27,damaged
RET-0017145,ORD-0092448,MNT-0173,2024-03-09,size issue
RET-0017146,ORD-0092451,MNT-0173,2024-03-20,changed mind
RET-0017147,ORD-0092456,MNT-0173,2024-04-02,quality issue
RET-0017148,ORD-0092460,MNT-0173,2024-04-29,wrong item
RET-0017149,ORD-0092462,MNT-0173,2024-05-03,wrong item
RET-0017150,ORD-0092465,MNT-0173,2024-05-01,size issue
RET-0017151,ORD-0092467,MNT-0173,2024-04-10,changed mind
RET-0017152,ORD-0092473,MNT-0173,2024-04-24,size issue
RET-0017153,ORD-0092479,MNT-0173,2024-05-20,changed mind
RET-0017154,ORD-0092482,MNT-0173,2024-05-25,quality issue
RET-0017155,ORD-0092486,MNT-0173,2024-05-30,damaged
RET-0017156,ORD-0092487,MNT-0173,2024-05-13,changed mind
RET-0017157,ORD-0092489,MNT-0173,2024-05-11,changed mind
RET-0017158,ORD-0092497,MNT-0173,2024-07-01,damaged
RET-0017159,ORD-0092500,MNT-0173,2024-06-22,damaged
RET-0017160,ORD-0092502,MNT-0173,2024-06-15,changed mind
RET-0017161,ORD-0092514,MNT-0174,2023-01-19,wrong item
RET-0017162,ORD-0092521,MNT-0174,2023-01-16,wrong item
RET-0017163,ORD-0092529,MNT-0174,2023-01-27,size issue
RET-0017164,ORD-0092531,MNT-0174,2023-01-21,damaged
RET-0017165,ORD-0092549,MNT-0174,2023-03-03,damaged
RET-0017166,ORD-0092551,MNT-0174,2023-02-10,size issue
RET-0017167,ORD-0092565,MNT-0174,2023-02-16,wrong item
RET-0017168,ORD-0092567,MNT-0174,2023-03-05,changed mind
RET-0017169,ORD-0092574,MNT-0174,2023-02-25,quality issue
RET-0017170,ORD-0092607,MNT-0174,2023-04-09,changed mind
RET-0017171,ORD-0092636,MNT-0174,2023-04-18,size issue
RET-0017172,ORD-0092658,MNT-0174,2023-05-09,quality issue
RET-0017173,ORD-0092722,MNT-0174,2023-05-31,changed mind
RET-0017174,ORD-0092748,MNT-0174,2023-06-28,quality issue
RET-0017175,ORD-0092749,MNT-0174,2023-06-10,wrong item
RET-0017176,ORD-0092769,MNT-0174,2023-07-04,quality issue
RET-0017177,ORD-0092773,MNT-0174,2023-06-29,size issue
RET-0017178,ORD-0092779,MNT-0174,2023-06-19,size issue
RET-0017179,ORD-0092782,MNT-0174,2023-06-18,changed mind
RET-0017180,ORD-0092783,MNT-0174,2023-07-05,changed mind
RET-0017181,ORD-0092801,MNT-0174,2023-06-16,size issue
RET-0017182,ORD-0092805,MNT-0174,2023-07-05,size issue
RET-0017183,ORD-0092814,MNT-0174,2023-07-27,size issue
RET-0017184,ORD-0092816,MNT-0174,2023-07-16,quality issue
RET-0017185,ORD-0092819,MNT-0174,2023-07-19,changed mind
RET-0017186,ORD-0092820,MNT-0174,2023-07-27,quality issue
RET-0017187,ORD-0092829,MNT-0174,2023-07-21,quality issue
RET-0017188,ORD-0092835,MNT-0174,2023-08-08,size issue
RET-0017189,ORD-0092848,MNT-0174,2023-07-20,quality issue
RET-0017190,ORD-0092860,MNT-0174,2023-09-09,quality issue
RET-0017191,ORD-0092872,MNT-0174,2023-08-10,changed mind
RET-0017192,ORD-0092874,MNT-0174,2023-08-12,size issue
RET-0017193,ORD-0092902,MNT-0174,2023-08-17,damaged
RET-0017194,ORD-0092903,MNT-0174,2023-09-01,changed mind
RET-0017195,ORD-0092907,MNT-0174,2023-09-19,wrong item
RET-0017196,ORD-0092914,MNT-0174,2023-09-14,wrong item
RET-0017197,ORD-0092927,MNT-0174,2023-09-22,size issue
RET-0017198,ORD-0092930,MNT-0174,2023-10-08,wrong item
RET-0017199,ORD-0092936,MNT-0174,2023-10-05,quality issue
RET-0017200,ORD-0092949,MNT-0174,2023-09-22,changed mind
RET-0017201,ORD-0092956,MNT-0174,2023-09-15,size issue
RET-0017202,ORD-0092957,MNT-0174,2023-09-15,size issue
RET-0017203,ORD-0092978,MNT-0174,2023-10-22,size issue
RET-0017204,ORD-0092984,MNT-0174,2023-10-30,size issue
RET-0017205,ORD-0092990,MNT-0174,2023-10-29,changed mind
RET-0017206,ORD-0092991,MNT-0174,2023-10-10,quality issue
RET-0017207,ORD-0092994,MNT-0174,2023-10-26,size issue
RET-0017208,ORD-0093021,MNT-0174,2023-11-03,size issue
RET-0017209,ORD-0093025,MNT-0174,2023-10-18,quality issue
RET-0017210,ORD-0093035,MNT-0174,2023-10-28,size issue
RET-0017211,ORD-0093050,MNT-0174,2023-11-12,size issue
RET-0017212,ORD-0093076,MNT-0174,2023-11-19,size issue
